id,identity_json,labels_json,properties_json
node_890cd10bff4dac18846933531c258a32ab8ba80bd2545a2a0cc89e3e14186903,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-event-distortion-001""}",[],[]
node_8a119a3f49b502c340b878c9123d829cd1353aa6f0afdbd4c788f6c07353fc97,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-dupe-belief-veridicality-001""}",[],[]
node_8ab62b1967be8c8f1a6bd7ce6ed1ce6c80419f0fb86bea0e8ffca36212dc5a92,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/rights/photo""}",[],[]
node_8ad390a32450c20b69800ac4f41da3dd0d3abd5bbaeafe0c7d7423c2cd8978bb,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/greensleeves-work""}",[],[]
node_8b2ae6ef7ed61a242fda03d94270ec20de2dfbb02636adfba687d461f5def3b6,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-forgery-projected-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/claimModality""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/unequivocal""}}",[],[]
node_8c22028a86ea3f2b5ba15956a14b1c0714cd6d1b2a0abc8b8428a8bd6e4543c7,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-omission-held-001""}",[],[]
node_8d1b3ac450efd292160b68cef398ed0acc2f0f17a8356eb98562f227c9221ddd,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-distortion-held-001""}",[],[]
node_8f251f7b5e7ffdc530a12ff48b14bc263d2988a415508a2558ecd755c8cb0204,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/standpoint-the-band""}",[],[]
node_90257284a39cee3824f924d152def0ed072182ff9c82eb2b9196168ae48b10bf,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/rights/claim-mark-holder-omega""}",[],[]
node_906963bfce60c18ea8b7a76a5f5b9a2198896d2d508f0f1ab9fc0038b7e72c02,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/standpoint-spectral-analyst""}",[],[]
node_90f1ee91d5082d4c759a8f04a272eaa065b4c43dbbeabd68df457dc2f812f300,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/conceivable""}",[],[]
node_9132582e5f8200cdb0a973165c2296b14e5107a117fd7e7f01bc45ec4e34097a,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-paltering-held-001""}",[],[]
node_91b6ea02e28fadf5984dbe8d820fcb9a7a8d7284324c819cda0e8074e310692c,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-fabrication-held-001""}",[],[]
node_91ea8dd7cf7b609a7d9a9ded0acc0b5f0dce166a3d41d586eaee4daca140c155,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-self-deception-001""}",[],[]
node_927b9f70b597605f0ee220f7b6188968bdf4e05b6548fc3ffdce87cdc802d321,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-deception-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/heldStandpoint""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-held-001""}}",[],[]
node_92e04731f8b9424b4cd4df64b558e4ab5c9db2be0e2c9f70328ae5b8919d25ce,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/refuted""}",[],[]
node_94542012a3245f36df8de1a7d876a11260aef287bc42b7215625ea664dd2e56b,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/territory-x""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/containedInPlace""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/polity-y""}}",[],[]
node_965653973ba9092af3356986d19bad9fad519f76f182d83323d9b5bbb0d7f811,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-distortion-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/projectedStandpoint""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-distortion-projected-001""}}",[],[]
node_968e6d103f33d5dcdbd136460c6ee3fb6f80b9393596b3bbeaeedf2fe72a5f7c,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/attestation-factcheck-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/attestationType""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/attestationTypeFactCheck""}}",[],[]
node_96d7f2ed26edf9f1f4fc5e987f5674e349a1ae222dc93ac08fe4c2d5cc885154,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-forgery-held-modality-001""}",[],[]
node_9791271b469153c9d2ebe45301d39d7ae54957a30dc6b3eee12444795cc5b8fd,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/veridicalityLicensedFalsehood""}",[],[]
node_985d1cc9f2af684f411b9878ec90b601c630c510c42db37fd7be609aa9ecaa7d,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-forgery-counterpart-001""}",[],[]
node_9895336bbf8a4dbabaa7f6d798c5a3a87f4acd5931d39173ab4eafdf1ac0fbec,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-downstream-event-001""}",[],[]
node_98b131441755331c83755d7393210abf46c0152abe604a2137e99be0e9334097,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/agent-victim-001""}",[],[]
node_99954cdff83b09017b339a466862786cf56924b2826c1a76a0bfec74a49e2d42,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/creativework-genuine-001""}",[],[]
node_99c7c26855b7576a14d0c17870e9db04b0e390d5bc8f6e5c2ab60f4afe7b49de,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/cryptographicsignature-forgery-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/signatureOf""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/creativework-forged-001""}}",[],[]
node_9b81852d3b555d0d8aadcf24ffd34df4c6abacf43ce0aa5006639c4bf72ef583,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-self-deception-held-modality-001""}",[],[]
node_9bba8e0d35db18ddf1720e21a0a64366c1fbedfe28eea1558cb9d8cbed76d01d,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-dupe-reshare-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/heldStandpoint""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-dupe-belief-001""}}",[],[]
node_9bcc7a8b1f813597dc0ee543afd3185733da77b1020a6eecf50249fb549eaaca,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-event-disinformation-001""}",[],[]
node_9c350a3f822a2571c81782586033487a87c6946efcf6312517024075adc7d971,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-self-deception-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/heldStandpoint""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-self-deception-held-001""}}",[],[]
node_9c4ce1ff8c61a4c601cd2ffbd2f38a65b601532308b3c4a3c036ff6d73944064,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/ai/claim-east-wing-close""}",[],[]
node_9d9a2e9c20cdd59e139d0b3b02875cbbe515e4b1c894053ab352494788b78338,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/genderWoman""}",[],[]
node_9dbdca49e2597a479afc233e13cbd8bd7250080bcaa174f4dd286a0ab836e350,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/greensleeves-work""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/hasComposer""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/henry-viii""}}",[],[]
node_9e316fbc5d96e229646bdfa98bb4b78e3b9950db875e4333673835aed52a1bc1,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-projected-001""}",[],[]
node_9e61c061e95bce516351c5c81ab500b065295e283d65a62c65bf327e30502928,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-disinformation-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/projectedStandpoint""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-disinformation-origin-projected-001""}}",[],[]
node_9e74bee8fc0b51abeebf5c64f1e9623103cdae0bd66e57c4005f5ce8dcc4a930,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-origin-deceiver-role-001""}",[],[]
node_9f0e2996f8aa518da72421025256f537d0c16aee02c7c974e829e311be7d5e88,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-origin-deceiver-001""}",[],[]
node_a0c5d00f4004266bf33de303574f108e314261936f4a8e8ba7acfc07c733f2cb,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-lie-projected-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/claimModality""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/unequivocal""}}",[],[]
node_a1518a7db626017181c1df38fa0468444645315d1d1b8d4bfea96091f5d4f1af,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpoint-downstream""}",[],[]
node_a15f6fe1d5d75a5bb13f3c00f77f6f31ddc06237075a38d37ba51bf3785e90a4,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/standpoint-tonal-analyst""}",[],[]
node_a1605f1a3806c2d3e6998a0465a2661fb9e7a897c0a7efea592928f4bef64d1e,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/identityfacet-impersonation-001""}",[],[]
node_a3b689cf0f4e1a3859f44dd9c8714510a6c9c8269d7bfdffc343882d390a3306,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/crimea""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/containedInPlace""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/russia""}}",[],[]
node_a3c8ba465cc50c5ae78db1e9833b90e3aa890c700f637aef173f22383cc59c5b,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-reformation-date""}",[],"[{""statement_id"":""statement_1678f43de4ab60fd853f1616fd1a29a42898c790ec3fddef588a2ebffc5323e4"",""key"":""https://blackcatinformatics.ca/gmeow/eventTime"",""value"":{""kind"":""string"",""value"":""1582-10-15T00:00:00Z""},""rdf"":{""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-reformation-date""},""predicate"":""https://blackcatinformatics.ca/gmeow/eventTime"",""object"":{""kind"":""literal"",""lexical"":""1582-10-15T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}},{""statement_id"":""statement_436af34fe66a1c8928d32e8304d287a6f04661ae528329a1ff4243cda96ac05f"",""key"":""https://blackcatinformatics.ca/gmeow/eventTime"",""value"":{""kind"":""string"",""value"":""1582-10-05T00:00:00Z""},""rdf"":{""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-reformation-date""},""predicate"":""https://blackcatinformatics.ca/gmeow/eventTime"",""object"":{""kind"":""literal"",""lexical"":""1582-10-05T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}}]"
node_a5310bbeeab259f738ccbc4fb31077c77fdfb9a1396369829beb7813d8d575e4,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/metricStructure78""}",[],[]
node_a606415e0cd7ed2eb3e54f42eb3dd8c4893626a9c551413b799d792cc5ab989b,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/rights/claim-photo-license""}",[],[]
node_a6ff43cb2ad12ba11ab898451a9e3388b2ea82b2e4b2197ddd637aae89a50830,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-hogwarts-exists""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/claimVeridicality""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/veridicalityLicensedFalsehood""}}",[],[]
node_a706fdb04a6b85015fabc36de3d26083b997786a290d57b133ab882360176c80,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-paltering-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/projectedStandpoint""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-paltering-projected-001""}}",[],[]
node_a7a167317b8f1c9e82970c40652b55120d2aa37d977dc3217bc28061abd6f1d8,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-origin-deceiver-participant-001""}",[],[]
node_a8d344dfcc3026f7c492e5c0a20a2855ddf705479f0194da00f3c18e03b001f9,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-dupe-telling-001""}",[],[]
node_aa5ea3a216ab2180cae01e7ebf6b15da1b2b5743c0c0ec086886d44b4d1a424d,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpoint-investigator""}",[],[]
node_ab24d7b1f3320096c573e04e64baad2278809ff5bb20df4b9dd9672bcdf52e38,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-lie-projected-modality-001""}",[],[]
node_acf3cbd00117679780e3cad73130ed7481fd4854abc845f761d6e31c04fa6003,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-disinformation-origin-held-001""}",[],[]
node_ad9f5ac175ba9f2bb5dbdb33a5c3bffd9730aa4edd7380c11b740f64b49f7de1,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-self-deception-held-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/claimModality""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/refuted""}}",[],[]
node_ada56c3fa0270c57951cde8a28f10398b0734e8565f5de7a05dbc75847480138,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-paltering-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/eventType""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/eventTypePaltering""}}",[],[]
node_adc7c8961b3c64ab12350ef12afccfb5f96fad49718c118c7140f39e8dad8c4e,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-omission-held-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/claimModality""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/unequivocal""}}",[],[]
node_ae9365faa1db99631b56feb6e87e9ff0768e19570305b62f68d17092dd9a05d5,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-impersonation-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/projectedStandpoint""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-impersonation-projected-001""}}",[],[]
node_af053021a3029eda3d8671596edc06bbb62e8105159310e8253745191e4d279d,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-forgery-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/heldStandpoint""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-forgery-held-001""}}",[],[]
node_af0bca53526a04d755c3eb9439598eba16fcd2d6f4dbdce12b02f8c44e461a1c,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-bullshit-001""}",[],[]
node_afca45b29e507e677482d9df81282e594d49ad9394cc281e8ead3a296ffded35,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/bar17""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/assignedMeter""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/metricStructure78""}}",[],[]
node_b01ebe0cdaa0c2f31e7af00e3297c968214e59b45a40ff63b5a1fe0c10bbd74e,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-disinformation-origin-projected-001""}",[],[]
node_b0b2282a9e639a781cc58763095f2c84c75f47590e13d804acfbdaedbb67e3f1,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-fabrication-projected-001""}",[],[]
node_b20d806d527dbd452ab4668b31c77c817396e1740368448b80f676fcf079e444,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-forgery-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/eventType""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/eventTypeForgery""}}",[],[]
node_b2d2f24b1ab18c6a39144fac4a4d3e41e75c6ac623254781f9f67261aaec30d0,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/alice""}",[],[]
node_b39050b3575943abbf59b7e5d5279e2e134be58d4891a9415925edc4af5c6eec,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/rights/src-license-deed""}",[],[]
node_b3aef9702a54917d1e0cf8a79b7e12c136e856095b8db02f95fea4cc4f2835e8,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-fabrication-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/implicates""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/verificationresult-fabrication-001""}}",[],[]
node_b3d1be430d57a3d221603e8d7faa1c02cf8946ad72dc90f0109f2136eebd14af,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-fabrication-projected-001""}",[],[]
node_b44cbe5aa451f75f99e53e7fded280d0ca9526097eb4763588cd271a1fde33bf,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-event-fabrication-001""}",[],[]
node_b5c0cf0460229cab6ae7166b68c2c7b95c00e627e2e14516a7a47609d4c3c8b7,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-dupe-belief-modality-001""}",[],[]
node_b6931cdc2f123c4e98558f0d28260c48467397a6c178585a9015ae109c5ee49a,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/rights/contested-trademark""}",[],[]
node_b6e30d481aef6ddd599168debc8d36f42482cd94c503603115ca0f0ffc788956,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-bullshit-held-001""}",[],[]
node_b790c55b47403bef645ce75f0dfd512b87d693ba2bf8244a4bffa75c5ad53c70,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-paltering-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/implicates""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/proposition-paltering-implicated-001""}}",[],[]
node_b898f1a35b3544863d04a61b8839936eced59bae6f2a31511eca29ccceff25e6,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-downstream-reshare-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/eventType""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/eventTypeDeception""}}",[],[]
node_b9138bb35aef4cb6812edf9f565438359391516f71daf7eddccaf84572d129a7,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpoint-gregorian-historiography""}",[],[]
node_b93395d778aaacf2bd33fcff19a636836294399a205c118df16d7419c6a20211,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/rights/omega""}",[],[]
node_baf7a18aaf2cda87f802c2c6b81656fd3dcd40d2851f60e26f8c3657065a0bce,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/polity-y""}",[],[]
node_bb04e0729f00a97206ed6e8e6eef55330154afaf322bf409daa901df070473b0,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-reformation-date""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/eventTime""},""object"":{""kind"":""literal"",""lexical"":""1582-10-15T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null}}",[],[]
node_be7ad19c36fae61cd6937486213117dfe6627e464df943483d26587275e3ab9f,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/rights/photo-copyright""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/copyrightHolder""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/rights/jane""}}",[],[]
node_bf2892191ea4ead792796517e62cc127a670f8505735eaec861ccbee52bb3128,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/referenceFrameRobotEndEffector""}",[],[]
node_bf6a1e4fcf5e86203c35e7ec7bea4424a9893934c126d5b50b3e5ede91213fa0,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-distortion-participant-001""}",[],[]
node_bfabfffc7ecfcdb5da1a4fc4a582efceb3ccf701bbc1953d0d9f9668b823e62e,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/referenceFrameRobotBase""}",[],[]
node_bfbabbf691d1d20502f615657e3bf802d72ab60f130dd6323b8227cfaf2caaeb,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-fabrication-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/eventType""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/eventTypeFabrication""}}",[],[]
node_c0c17ac661a1b23afb1ed9149127ef60a93ff93edf11a2aa29eaee3752c9befa,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/identityfacet-impersonation-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/facetSubject""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/agent-victim-001""}}",[],[]
node_c219465ca33c4a9028099e6357b13c95d6b207112a3058a262c9dbfdc98148d7,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-fiction-001""}",[],[]
node_c3a96ed81905c95312900ec1cee6440d288199cfc9dded35d7fdd15295310fa5,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-origin-projected-modality-001""}",[],[]
node_c420aab34112f03a4d95cbc46da8d90c85c9e72782da54ef3ddd7db1ca171b19,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-fabrication-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/projectedStandpoint""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-fabrication-projected-001""}}",[],[]
node_c44f3b02e151f362c0fd22ccc35cd50ec85981b82508401da0903e512467f49c,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpoint-tacit-self""}",[],[]
node_c4d4f459bc98cd073119930899c4b6f48622562c9bd4bf916db6c911ede83e21,"{""kind"":""triple"",""subject"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/participation-disinformation-dupe-001""},""predicate"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/participationParticipant""},""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/agent-dupe-001""}}",[],[]
node_c5f5b92707bbd8a44edcc83632e8566d573901cd050501bc74e35e87afc9903f,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/slam-cell-42""}",[],[]
node_c67c895a04223628f1d57c76d43c89eba62b0230a6003a0ac9673933a8f7e76f,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/rights/agent-license-scanner""}",[],[]
node_c6f2a865be4dbc13290ea139b70a16ebafb9f542f16211e07429ff614ca1442c,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/event-disinformation-001""}",[],[]
node_c7ecc169f7884c98face49fc10af28209ebd90043f1566e133c12f02eb74b394,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/claim-math-rock-critics""}",[],[]
node_c7fc2f643b24aa88da84ffb493c235a90d4d974c9d88d6bfb3fdfcbfd5e3b868,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-territory-1850-per-2025-historiography""}",[],[]
node_c8293a5e62c3649395687089379b6889a8a7dcafa769a5cc1d58257b00260116,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-myth-propagation-001""}",[],[]
node_c8639902e6bb5a0c60031032ed29560d41ba268bb6da87454e11a5e65f36868e,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-impersonation-held-001""}",[],[]
node_c890b646ad52c52cd8c6ce861d2e8cd41f4d509e1383b1c9506d89cba7fa496a,"{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpointclaim-disinformation-origin-intent-001""}",[],[]
