old                                      new
7ff47d6b6205eb8b21f5c6743d691fcf1d5283f1 57190f70361a76b718b920f240fd2ddcac4649d5
8003ecbaaa868181ffeffd3a398ad634aafc302a eda5e74afe692d0837dfb2426d00bf4a9399c68b
8008cdc79c004a9b59c4e3fde8ca6a350217e485 55cc22de77c66c477cb655fa7f9b267f3b048dc9
80147d1bfad20d614d6ca61e39ef3d8d6bfcbbc2 e27c54331dcbfd55ce172ab6c792830a76ba89c2
801db7cd93fee2de6391150d2b103a406111a04f 6558c708e0175857a4ebc430ad57440bcc3cbc4d
80294926ffe53c45a2345e38221056f0735dc9b4 23eb85f360615f7f29ffcace9526c548b26bd67b
8032452599937070398a96d2c95e261c439d5cac 3fd3a665e4a27678e913db7a28634ebfc630b294
803addb56d7634e283cfcd2029b2c0ec6e606fb3 77c2e5a88545a31d40e934d0f752c27943cd0c6c
803bd269679f15e99d2cf697a0aa41721810c927 26d926df946040c927b9b9566672c837c56ac0ab
803e8e7705ce4a5c583b9348becfd4c6c1f80e1f 6be72f087b9cf34fb07936aa3466a5563ec8c6f9
8043b1af0726c94a5ba6a1a0bd25c1471e7e684f 06dea2d26beea65a160d0a15354916348931a28b
8059245cd7ebf492efdadcd8712e1dab7f7dee59 39845bea552707a695010e918a79c1a73359fcc3
806d30047dc094c143f5d82625df18415dca284e 5332202bd999a837ae358eb7f65f624eb93653d8
807d8a7cf8763e206fce5938167ddefe86dc858c 10e4a58220a2b39d25d8e634f94846e429a65fec
80a3258833caf0230fc0f9ad9f5f4726c594ce64 a2a2b5fa66a4792f519596fa5b3ad2052f7fe5a8
80a5fd13e9eceaab67dacc80c13fde816b474edd 541aed63866afaa79e215cfc611c078d4c5b465b
80b2f73a5c3dfccb647fad68b5bdcfe81fbb226a 16896774816a1053fb444b1ce5d815a9d380bde9
80b51beb50bf8c8aa9e6e7c36061ece8f045e742 c1f59b8fc6f4e7d39464d481fca2c6e80d8f1821
80b99bcc218f7afd2793d3229283cd2b6f5bd9d7 8467e669c703f597a794677bf818ce256e5dc899
80d4baf47fbfb4814e1c1738606756ab02c3058b 041b08c032370831cbc136443eec696fc7815fe2
80d9bf7d30ea2b6e57ab51055e7c93bbdc80bedb 4ad31592b1a9eb8aaedff4309f4c17180c297737
80e4c993f7a175f7c091b6f96be894aa65322e90 1700254e5f5adaad8a6e1b55a910853bd88e53be
80efda6d85c2b9d328fd3955862a1b87cd14cee5 a2d490e17d49b829cb984ae522eca984fc018a66
80f03df7e29bd09165855de49906a138267f8f79 9dc132b7f82c5c5f8379189cd8b1b6e6acbb8820
80f48e205223b251c860a2580115a387b98be2b9 ee75532f6e6caceb34758d7018a65383469a3e0e
80f80e5b2368603b4946b0b54b656167045e6134 d482576deeddae6af4a224c7363c30f13f4a9a04
80fd257904c4f3f5c4a83201f3dc2a6eaf6afabc 167ceb27c9ba48542d89ba24663e4f6c81ae9554
80ffb07ad5be730280ec5adfb8964f12c51fafa0 9ed3235ef7e05be877d969cea03bc72cc631f77c
81096635a48a8c971560bc5a946cf5885121fe6a 44ad785831fd7ee5d81e230439eecc8330833fd3
811040d450629d172ff49f88002eae137ee8476f d26939284625994dede4a5e360f6bf5c06533c7b
8111fd7de7c42965c11750a1b0ccc07fcadb5c00 929684d200dab02ee9e203b2ce3a13567c1015e3
8120bb9eba1b26808fdb704499d282d766a75fd2 490fa5b7baa9825af27654188eb90692d19a1869
8126b98240709cebcec8fa569073b7fd84bd4345 f58ddedec837c33234a617b6bfb32622229115e0
812a24a8cb281b5f6759f4845389c7450a2ecb75 d4c0531b557c41040d244a6403112c081400c344
812c67533d5282fbc645e9b5da7f81015c30feb1 856c5ce939986822b95a381f51cdb9d0a521c421
812e26583238aef72cc1d5353552587133982c28 70fc930833e05581ad87dcaa73be354caca3bc5a
8135e64cf1ff518e031534867dd81519a7d2b574 94461f5a822c34907b142d007158a8555d9b16d2
813b0ea4f7bae58f01d2dbd20df9aaa26df220d5 2b03fa6431fc65fedda6bf5eee464d699e5290c8
813ee6a982f56994346e3b6fa1cff80872ffeef6 293fa258a355e5f8238df102682bca9b29587f6a
814748195250eef60b859304f7dcb2334ba67edc 229a64436c32ec2ccbbf12425246ed670184b938
81557aad857463daa56e452499bb42caa51f8bcf e9bc2b4c09d7307c396729a51782aae74afa6a3c
8156b95e3904b972342500aff0e4f746b8455c92 aa35f4f4877a65c7422f605199b1959f9381e5f4
815c704e3b52e037d94d925c3cd5e93b3d0c3c6a 1d5a7f98f6ddb9976f2361164b174efe5be26a75
816cf6e7a676935b456e73186046b3fc2f29bd09 e96dba29ede862280307f89a662a3bd4329c27ba
816f90e0220b7a784481bbe463ac6a745841c093 d041dc658e7e0deeba477296648313cd590bfd05
8175abcb056f5f39e59539ea3eb4e92798640e81 9f0047c06ef1374b98ff0bb4c0bd4b543f57230b
818d45a1006b88c8e3c704b6138158613b383222 d222d40be6ee10f55641b08784e76b6e8845dfbd
8199dbdce4da96856f1292b0dc383e59b37391b6 4c952276d5bdccf2419eac22e44ecb21d3858bc0
81a97fcf6a97eaf005227b3eb4701df4472c739a 8ff6dd3dc4e1196b871d42e777c4a87b5382c346
81bde8c0328f9089915e77fdbc850523b8847c2b 4101fc8cd51f10f367773eaa139a8f68e530f657
81c10d4332442b5d6c0ace4b7a071333fb5d8bc9 eb1e0821ce10fd03cbe0d1b1cb96c9132b0ca603
81d3b743150ba6807d9f435fd31ada1f934222fe f2dceebe1e0bad2d2c1963a29f41db1c65d33c50
81f40180a6ec9ad6aaece320c693e032163b58a2 8fcec478814aa11b9addbd0751bbc396454c12e9
81f9a88a5afb49b90612ec824a8e3149a2c15e35 6636eb0a9fa6c65d000e2007d2fc29a007df10ff
820087cbef3439be135d91b93d54d1656e9255cf 5ca171ce114ee546472e1bf147462b7e8f63aaaa
8201360ea398ed728cb3ae9dbc7433674053090b 0f0d457b0de4059667cd9db558940a309f9034d5
8205d8494f5e674b37718988b348f5c038c242be 64b440e6b8e47246d7713c1f9eadf7ef302a953a
8206b78cff754521c8dffdb2fc7aea2f786f842d c5e80d78bdbbe9f0ec37f6342e967972157b78d3
8208890e7855dd4885339a33a577b3b04fa4f724 1049b3bb87f28f5439500e451884f6b1a2dae358
820f8d5162debb1aebe48004175278802ef218f8 f747b2669d6cb7a56b7a87ebba6b4f6d7210c44f
822528f1bd04c17cc1ead001bec370f2c78c46b9 5f77443e5ef42e9baee2fd700bb1b7a4e03c03b3
822ad7e9be444a16ebfd1648b7e6640077a524fe 6f0da76eaed42d08698baec3b0b7b383bca8404b
822eadca7e03830424ad79fc1548f76367ac2d36 414f10b2c6ceb17c9ea8bee08bb19c32e44b8a40
82321fac79ca6c54895cce79578ecbef01de3cd9 44f31f44440323664175169e995a91fe71615241
8238f047c1b9a80d5699b2b18e4acb624a1d30ec 277e7948f657f2d49011c3f75885d2ce4365c4e6
823e4435fb95436306c6d667a499c1b6242b7768 662295748196ef52f5296c7bc5ebca8e3e6978f2
824b0867a97506014eb20e4196d6a26a3311bc1c 1d2626ab4ef0bddbc9f5db812a9656369d3c6708
825a85959a1e14211b58d47d4095817d1a11be2a 3fa2c64609d77bd67b0dda2706a2dbec4225cece
826eb7aa9814257d7d632cf6912de05da7973569 5f38aeb20e0c6b96e3f2d403d500cdc4982930d6
827ecad85a77a2dc2f896d7f0afe6835f4d7c455 a0709bdb9579b130ceff2cf90566934aab554697
828b4f5ade2770cb23ec80cfd1281644053bb4d7 3bb176081e0ec6d12413036ed4363193684a0f77
828c66257f97e2731bcd54392ce7a7970f47649a 7a25b22c44c9581364b64b08cfc8bc3ebdcba381
828dd54c3284912306e72d74ea557730f5a5a101 9d32ecbd47524ca01f00512b10908fac754bd312
829313fad2da52d0c95084c9bad08db867f3e349 c3261b57fa443b840763db32c612f83892363bf8
8293d4bab1407afdd71ac4e112a9b7c049c09f0c 313b87cb085db210474a0430c7dd3ec92b658be8
82b1debb6a9429da3662d8ed57144ae3e9a710fc 042c866d971192cee48d9aaa17d7a61839b3f849
82cb1a58b1821e106b58ef13c8ac2da9fee67daa 003955f114f5d26eb9ba793f0ec6d5588e800c6a
82cd1001192225e090b577dd8b47b644e2e539b6 0998e6a61374bc4c33c61281c25b4c491fd4de40
82db418df6e4fc66f3028217affb04414a69921f 39707f075adc2fb0fbaa593b0abf86bff26440b8
82ea8c9f47cfabb602856edc7eac8f948d0f56b0 0a10aefba26c67f3891a2153498df029ac326ea4
82eb2a4c19af4331062a011a66cda942d7d5a91d 131a4a3d87457cdd3f2766ead536c00d3f06da33
82ef2ea6d0778d61288ee37a9481ed4697d78ed2 7e13269d42eb5ea3a2e04521aea1a4c2607623d4
82f76a501c8b209654f3bb46f549532743e63711 23b84565fc77057dc88dedd1787f7f1780e04197
82f8879a8ccf6b72246a9d0e7a198fa4ff26f82b f8094bc12506b0a1bac3c9c1c717ba96818e995b
82f90c46e79a4cfb504a218c056a4430c1c62cf0 85f6c7ae922e1715f4e45c68ad7ab1045263db79
83024274abd1e83cc2dd2a5d4131a3d43ad01d4c d574f9686c5fd7bd011579e14c77138ff0fc4a40
8302baaddb245251022c5f7d1c90867eb0ecc6ef c3c25c9c1e31b1272d32da614fa035f9da4e2aa0
8305b4150fe1bb74a53a766e28348862ceb37815 57eeb744591b29c4d7387ed731e6c37ec6007686
830f8fa4cfec61a97f7878cd625370a185bf3513 5904b3ded5866a86268fbeea5735513cd08e54b5
8315ff3eb4f9f6f55ddc8e737ed1a344b871bcb1 482430d44e55af16a300b190fdf805b8e0968da5
832fb651427ad2356d0ef996e60306e5028aad92 ac4f880d045a24d095b037d15c475fbd4d1e6dd5
833fc90dea96d5ace634284d7d9a25cbfdeb6982 5f07db9adf2b8aae9a90c445423a7533177c57f0
83415f7e7b8e9c08ba982cf90370f2f2bd645a29 bf700bb0c96c37be7ee93f0a0e56cf61e863ff1a
83426b43e396f7e7a449f521cd82600cbf5e263f 7aa3bd8f00d5638ee3e91477e5e6295b1ad5e38d
834cbff17e260895025461122f7e8cc755695de1 be79856f17a2cb39f27aa9b3e856f18f52de59c8
8350df1108935c77dff88eefd36d2358e7646b4e fffbd8478ec4dec325ee4de5d03cb84591567673
83530dcde7a22d1e5680ea8e8c6a980f45fe5126 023a7d7d782209298bceff7f14067602f51b6866
8354d690db9faba53594de0a708ee0a9e643c1a0 974ae21bd71db822c7ae722ff06e7a77aaacea29
835730df3ea2c9c3f6a1386e25a95f2ede7f459b 1ce4f497227e29d5a9d690b0db975b267375826e
835d0b34710da2b69b9f5f9779ecc78354d6bd85 d1f223c16eae7198783fccb3b84199d94c58d17d
835d73b7ffe381a533978b92c475c188d1a1ca63 0943570058e17a7a9cf4f6f31e1c0110c39583c7
836765f36556f2954fd980279bb305244357b147 b57bc5ba778bff244b47dbdd51deda502bc622da
83717541ceb020e8efc4446e72cc89c35ad28a62 4af908e7bff776e9be06cdd0eaf6c1d2e5d3135e
837ac95983e1d5b5a60913ae470795cb44582ff7 90d18fe515be22e1d5b10b78b4362ea7bc2bf720
837af186419808dd2e2b2979fcf31ce14d4ae0ff d94c97feeb321772190832ed4ec355ca047614c8
8387618256571153c30fc6cc0fbbe22212206d47 8a1bba6b506cc6139dfc211bdd3b54c1db311143
838aea381bd4595a2b228a6952c633605a0cb325 8590456919824a06e964f84af983d2f42fd76ba4
838f7dca05724b06e89b0d9a5b0950b4a8c1ae53 697564ba4dc5276ff7353224ec295fb9b769d368
83970d5850e7beea9ec789e95900c1539676959d fc57619b238222c0b61f1882af1da4293f216613
839baaebc3be4e1938bc41281451f5785fe1b077 74aa1df723b75e18f4f21f3029ce79acab720574
839baef94411baee2159aa000a7bf99fa9fb6ff7 3b6c3679229c6a033d8bcb0893c3e64784d486bd
83a11b13f2f02f0647a056d77b1a3518972d79b0 5e9aff8f965339339da7a261471f4dfdcb34878f
83a54d37a859403be80d4a8379f5e65bcd24fe68 3caa4b909382912c82ad1bc503c686d5d65bf4fa
83a5896cfdcc8a2481b5a4fee5b3e3c5c4f4dbb6 d5e3ba4cce3cd318fb20ac41bc9c5e7ced4436be
83a885ac96e79d74418d72cd2d7cebe2cd242264 e3b9e0ce1c537ab337c2e018c50cc871f7b618d0
83b7329ae0d7aba3933f5feda1500fca797e6971 a77c5a701a945255db54576c8b7831c507af8105
83bcc8a402251f1b997139f3bdb1625eff7879a2 93e2366253e786d987814da3d5e16bd622104c13
83d3fe06f7d53c836a84454972bd048f143f6d37 db2d4b72e133555199d37e5774f686c4dd129def
83de0356475ec7b3efb01cff6125b042fb8e7ebc fe2bcbc5786b8e9cb5ab23f1280dfa3f7af065ed
83e5b79c180fc6dad37844428abccfca6be87116 ab9fcb95f57b3ca855452e2c0a6b8a3cd4cfd230
83eb46e9fed80526c3f20ed6eef7826fe12617f4 6984ec11aba416c2fbbdd7f88b754584e165739e
83f0bf546ccfac59757d39c0046599e599ccaa0d 55a7ed9ecfaae60c0521d8188df161533c3473ef
83fdd6445836bcac83436b3d19a5912edd17a0a4 ad1d0bea3afebe874ef4ffe9786e0d9c7d1afb42
84021ddadb341ea58c0808c032c32c2c4ea3629f 174078f32b35263b7dd7348e69989299d83fb518
8405df471d08121fa0b9158f21124bb5b4149f85 17cbc4dcdc257b77e3cc9bf140bbf45de1e8aaf5
8413e102e695db43e6502846eef55c10172347d4 c1a71da4b98897f057434533dcf8821fff2a7c5c
841d2e654c5c9e7b48469df7d7f69da25df1afdd 42166633051ea0878e5bb3340f52f617c4421eae
84216bc318392890875efe1545f76bc3be834e75 b268fec9b9186f9887876d45032e4104eafb95ca
84232781d455f938004834532db3a292831622c9 09653ab19a931055299f54fc92997e2f8f88119d
842ddf0ffe6377dcfbf434539f5d45780504ab37 be6f35089668e059e8c8fbfe5328684e71273487
843cf5dc01212d2be0b932d2d13a7497610510a2 ce4bf0ff858ab0ced38f0312fdcebff37b555c71
844374490aeb2ab815eed92dc2699cc0b825a9f1 4f75789d101d9b71858abde3c53714a88b93549b
844ceb5697c6afcb918721852c96628ef413b20b 21fc1d8275627ff1bfac1abd8d19b1b5deaf677f
845acd6fed822b90e4d33edb78885159bf1833c0 68cd13900beb6aad028454110c65fa6b1b57e11b
8467465884a393d2182fa5ba8b59bde2f031abf8 312a07dcb35d25467a513698c997a98315e8a08e
846adf0a981ccfe71976def936cb795ca4ee0be8 4ffb0b83b1c3d9f3ca1700b900efb390a0f0aca7
8474e50a71d3304877639c332e8d71052c68d255 0ba6e05d95b57399fe9f161b2dee02ee1d70c33b
848cb364773a800907e5225fd3769029071d4196 b927c058b66d00922a63ec76b62daee46290794c
84975d5d7316bedb882fd73c718bda21309129e6 5fd2ddc67d4f824b45e11f51187e3a92d8f7d681
84b2b3b8743195ccd6bb9c2dd07a31c228ac58c3 b73833ccc7d99d07250ba57e5ffdfff4da50b276
84c0d2601d8f0d738c38724e108e2cdb905a79a5 b61d0f697f3dcb600de2809cc986662924050ef8
84d205c216e50de75ae71a8793766cf05637d4f4 e638a48cb5d097e45e0f1df5b887b426bdc802aa
84d548309820a916fbb525b0ba1675b5c335d817 ac9dbcdc1387153343443c2764bfd4d1e529a4e2
84d566358175859abef6ea2647faa0d895670081 c0bbb9139a07d9b40bf160e0125e4e0bf46dbc68
84df53ac86b4db9b52c0abcf7e3250d31241de51 8b2fd02e50dd5d9bec69c4f8ee00cd7515ef2f9e
84e0f1ab4ab03eb0f68af01fb09cf8bd7c314d97 c7308e42b34181434a683f05079141a4b28cf900
84e76a92f96094ed399abe6a092987b362f72771 bea390727258683399c7cae048baf00aa3284afd
84f8f423e51a4b00efe7742a62882f0e2ea74081 bf68ba2a10a900ad8ab59747f0f4e231be12ceec
85054588733492f1db5392219361e388a03bc63d 957e94d8beb3ccb8610d980aef8b84bba42c0724
850a7d25b1e28e3f68077c6d44898f3de208a3c4 9438b01ef6005717a1d276ca1cf289c0db6e2c72
852041954c94c5434ea51d47eb6d579cb3d307bd f94408a112ea1ee5af062e4bd0a05aef3fa69c4e
85245812225004307e7c5ddd15fff8074abf9c63 af46ac9a18d2638a3940ff37a951086972212c6d
85254609bb203c2d52b32d496b1bdd76203678db b6563ecd144227077adbf077307272dee0fefabf
852e00bf1dde6403a651b7810a0abe693462ed7a 263054e8a499b8115e884a41eb4da69017233cec
854469b2596bde83da6687427f0203e3583d914c f8a6238057f6121fc2f9fee97563b0d4ffd2e488
855c31d530a0750ee5880482300f106137ac5f56 9881174bba8ec2d9cd88b0b03b3ebed7f0d2d075
855fdb9d9d440b90b9e2964aaeeff6f9b707fa78 c66f676d6bcd97d5b14409dfed55b506c4a5d65d
856ec641aed08d00abbe85df35154781efc67987 83c715aa35be600b89dd80e2bb632132024854fb
8571be3d9cf3128b6e96e0141eb933b11e67d0a4 460b0b2ac65a95fed6040e56107684c73dc97af8
8574a4c19beb7c229e3bfdd6a734dcfdc7f5e7b0 76484825381e30883b3009b5ea163e0b80441460
85980e4471b1d73e787a9115b2f6fd88cb4db613 98944064a91bf379e1d03f19c96bb2f2f6993fb9
85a16f415710a96362822d3d904c6ba8cc5d3fb2 58b92ed5a71d394406b50095837801d59fcc595a
85a722307ee72b7e5be4f8ed5bd112aa446d1dae 2db50f8bd1bc95436a7606638e4758bbaf9abe25
85b939dac5bdfe483fde2b580605f2c41d999361 8f9b69f5a7cd365ece057d2c7108b10339deb3dc
85bb4f84837282fde6f8cb035017ada60bfc4e9a d57e8f153549fc7adc96148174cbdd27881380cb
85c701e972bf5cea0f0503cb217a857442358a17 dd53869cb0602323a11882a8cad343fd686875e6
85efd2b94c25ead275e4c46e99ca9f6bc693c788 9ac506a681b99297df74b2c48539b996dfdd3e01
85f34c114569d1695f0b821e535a2bb32df58f7f ce1f3b1b0ca5618cebd927cf028fa91e9cb60168
85fc0f80102939c757b3604097753c57c92a0d9e 6bfa13fc6656be14133bb3e2a1aa40f3663734d4
861af350ce67377be91253073939156417400800 ca466c2c0a144eac04b6b0b5ca90d51c697897be
86220c8a828a0ef2f26ff74eeb96ae8947073093 903a0d152b1da43776610297e8dca47fc2e38b4e
86227e425d0e4a5ffdad230c772d65ea26977cbf e9757d865192fca7331484c107f8dff44983e407
8624a07a5daf09cadb224c278686234bcc76ec86 4de6a38e01a69025bab7c54fb05ad109cbb8f7f4
8635110eba8d62cfbb7a809ce114ae8c947a6114 019b65ea9d0c7a0d244b2f8bf9f20f2cd432546a
8643f89bdd2608b493c2a717c72df360f21a67fd 0df3e19b4d6fee103675c65634ee4dafe43aac48
864a21179f7db81eb0cc2da04a97e1454339cc93 be98169cd4e1fb821dc766a20b73a0e8b578a3d1
8676eaedc9fd87a128cf5b03fcb0e090c8148dcd eb492bdffbf9f184c8c071ce3b639032a7641508
867a66f33a3252b07d9892502cfcd4331611f39b 032a0f7bd29b953c020cb8384e5ea17da56d4adf
86866441df375c2b3e0e543395076ebd46c3ad06 9e33907a3e111ed61c0a2148264d837912c9da75
86909d99ffe00df657954d498d57f5f23e359044 c1c0311ccf042db9a153ba7edcb13bbefb53b2b4
8694817bc0e6b75531c8f57f361ed7f42f0cb3fe a784ac67128f5224c39e7ec2794e4f1983504dfd
86987c2a10e746773c50c600dc112596b346d2f0 36e71e741c22ca048e8292145b1fa3589bad04d2
869efeaf8c41e10125bea9e8b902c61ef9eb8b0e 577d127d104d64fb0af9d8bc1452c61152f96667
86ac4236bc63ce399d99110da87ff9fc3fd2e488 a178a15d177fd5c07d6aec43173709320f3e3528
86b18fd8f67b6ce868e935877eac2961fed5ab49 2bcef4ada4c8ce0c9916b6a37daa315a8f97d9ce
86b26b9e8b7d5e3b5d9d8ea5d7566e861580459e ab05354af309e1dd24d520198e77c401ba783ee0
86b99ce0d452aa8a7756cd091106be4f53c69a70 f68780cfb3dac4081c33895ea54257186364f9fd
86c3e5b6fe428f10f9f7234cef5f56fec5f0b9bd 76a9779edf79654b63ad2f283845f2a296536871
86c658b8350660d6fd678760809140b528ddcb9c 9ade50a10c580d7235c70290b209c072248207e2
86d222e4fd859767c41508f2172a1d8ec55a843c c3b4f406f157dfad03e7057f1af54dbb5d0d01fe
86e61a7dcdeab0fe354e18df5fcf1ac2ec725321 9cafaf071f3fe006dbd79610d04c536ef85a4f26
86fc6e3f4f16f37af1dde675849ece84a2e9cd0b 5e24eb02bea7e7ba208fa7e3bfa691b80eacabde
870209e9af99e2296646bebaa9d0f17654715055 0f3e1a421f883166f19ffc668473cc1f83708d49
872acf2b328ecce1c662a4dd5787b3c5c6359905 04d8ba119e46194a7e18ba49c4e82b19b4ee7f24
872f58f99e3ea4985c233ef14384f5aedca65ec1 74d3af8b010ea3f547e0f7c083ffc60fcc6f21b1
87427dbd597f36888a25de9dcf3e6e319b5381d6 6e798e74d88c57a2e4cfd0221c2830938da7b53e
874f91f37662328a16c1e0f3248467e94877c895 22468c7ebea288583cfba3ea813c2fcb7012be4a
875b444942ae47c07d608f4db117651b46717141 040ceed631d2db99c1883eeb6816a6b304c2c4dc
875b748f978dd12cb33f11e02a903c11850eb302 eb23584468456a079502d589d8c3e1b62d4b7b8b
87691b2b1e7db7453b2699a87bd8bc15960a9008 003c7de9f207256b4cfe9873faabbe1c48ed05de
876966919cc01ed039694a49fbee0a127d2094de 941eb5ee7c11331b50e4a6f8c76558d6c0b17176
87708fed59e803de238e0393c7d60ed3988cf5af 2cf3064836d9e3c28038cbe7fe552289eeae0235
87925bf1236e6daf9444fe768c59ef6e287ebcc6 1215561f59895ad9d7fe4016c3d575744a469f6f
879901599d63d829b67b1ff252d4ffcbc454ba95 8f20550b77d08a7c9d206a0c0296a0db59ddfc1e
87a8b0eec13abd357c162f5e540b29b211821dcc 623fc8aa03123060792944c9e8d397a47ecd6de3
87ace480506f23b2c3450e1c04ed326318c0e310 db127491a288469d5c3b36b6180af8a35e42ec54
87adececc6f0fbaf78abd9ce2f3e9fb07a8602db 862b3ac9e70d8919516fc6a71210e2bcc7e25228
87ba8f8981c49f770fddc8afab4426092195b78a 4c196106ad568987bc54a0d8bf521c086b5324b7
87c235434643158d465ebeb42f20e08675c239be 2fc0045dd29cc82dec3bfaf846950a0d1cd36fe4
87ca04e74260dc8e711656e74a6f2c5175d7db40 fd3e707401e177e803e4d5311f261eab23714178
87d29280fd4ee836d02837e7b6465341ead80066 150b1a2f0fe540cb83e3fce8a4a24f92f53b1ca2
87e942dff12709533af7d7abd1139d5c93563281 699c80c75937f990ccaf9a1de5fd926e790d0e6e
87f2beb4a1cc9fd7aaba0b54cda680f0a8f501db c8f0a54f6eb48af973907b216970d2beefb0674f
87fabb0fcca441ed21b9bc73922a566e340416bd fa4c96e9fc8afb9231b4df7b02b01ea02bec1f88
87ff35ec74c8c5011d9a6234f46bb3d8c33f3ece 57f5e364c9323a3dc5f0c5081e4c83751252d9f6
8814972832fa7148e3072128a6ee5e6f0a763184 334019d7df379ac8a68d9e6cd714e40ee99c2c52
8814b1e79eec3f55b69d5a319d195df9aa0de2ff 69f116d94f6dca21c89f907eb4048056dadf3220
8818e2e74d55becd4e5a0c517c2faf340bb0c326 5aa1e4bb3d8c8f61d154c67798d9a4e82a63a76e
882474c06fe18f4319052d79ea2f8cb3de8d8092 9807fb078c3543e3d59a706cd254bc0de4dbef84
8829f416226ac739cc6feae95cccfadb4b9d597e e06749a3d4e36782a5092d2474694d786151e42f
882c158f66faa52cbcebc37ce445ace2e605ecea a0fc8a6737174a2d12d202f4c31bf1ea461d8de1
883fc4853e3763f61ce21e534546d81a7e7e49f3 fafa778f10c8661eb2e9d862846d3726ebe20221
8843b35dd4b2566a5a8410eca341e2e40b164f31 fe6dddc9d853cb8f28874f38d772c2328d7690da
88482b73db8e6f91f947c50704c656b271245b32 2880d66484cf07749a0e1c886658f1b7d87117b3
885a826b304892d7868ff898b316575beb79b318 f08fc00bcdaeb2a3eb0d1db18001ef868dcc65e0
885d68f91a8a9ee37215153b09b5f5ccaff61af3 b96e98e0fb9ab6dfc470bca3597c46760eeb9227
88610242ce395bddf9bce43edc18a5c5e0d1ca73 50f228f87a22331171f3f895faadbb847344f63a
8866fd64619ac1d8aa516f5e196299ee03050252 73b9076d8c2de8d6957548e742b9a1ee771f9148
886d0c2a410dcf40b15df5c4499d9fcec4409c06 f8f184878346c3529028e366b134b7ef68bb4adb
886e4908b8bcbe9d626a87bd542a8319b7e4d1f5 698bac238d9c45198215f3cdbfa9bc8226661322
8876ff67282be91d84fce706c63be44d3c7d284e 5763445afc330a953acea1f93484f035d88f885d
888470beb79b6e3eb7e45b7b74e7d8f697573d09 6017114787c130900f3684bfe0c51d0de7023b6f
88857a8df64404191049f026ce076d86921b5cb8 66549abaa38ae6482ccc3f14cdb5287cf0d50322
888ac5c5ea32727b7cb3a02f482189cc385e26b3 83561597ca032213f38cc1415da572d14900e648
88a59f8f4208a88811866dcefdc203c3cd6a1606 e0dc7723de0d1f3db6b6205248db775914d994ec
88c78241d8013b6fd08df194fcd5836df03ccb12 2e5686d0737aee55fdc80a72014b4eac3fda35c9
88d49c2e93f87075341e13f82e0f9f3772138201 af5d84d85b62ec6be7b3f1d20ff2ac0fbb6385f5
88d535587d7bd55266439faf43ae85b02194a5c1 0251c4aefc7fc405fedb2360f9db062d96d53fc3
88de1484a4900dbe0836322aa25d36f166622c50 43fecf880178ac15d841c82f9ef81511085bcfe5
88e2238e8468b401a85c4d8351f8bb53b88444a9 97933b5dcbde454e4a72d356e5ece7ec1a57427d
89020f989336cacc01c40bfec05da265823c5280 0ef127971385ae62b72e34e7675bc03df545d6b8
8905531b6470e4d8a2cfcedf41936f97382966ca 606e12fb6a5e3dee24c4cd300b8962413a2854c6
890d90bd0e9b281d34a992bf8586c8b5a3ad0317 8171b78f0858cbd648a3297c149408671b0dbbd5
891fc2e1db684219fe597b7ea6bf5fec0506b32a c867d2d2a1c163de03600aff35ff9c346c52743a
8920057de18fb3edee1cbdf43e549137fa3922e6 76cea43233c40bfcd5e0cda06438e5c0d05556ac
89221be41c53fd9bba55cafc035957410d0eca4a bb5c0776d4b93d5b4674858ad32fb6a53c435414
892587b9700594b737be6f6c936b3c420d39b097 09afc0fcf56e9182b82dd10cacb6191d1ec422aa
8934af6e6b80b48c59348940701586a441f89912 51301d33773b84649066f7d2c5992f4110267a31
89424aabceae72c31a42183b0cc1ec8731050bc0 b64fa60756645ab4b5c14ab99024d69d7445ce10
8950e5d9a4b0b4bd6d0e65fa751f3c2cd028727d 19b87f2641264f762035aafd7850bd3cc25418d0
895c72d6c91f0ff95fc426d61eea3c50144c1b97 a24af0b6ca06cbefecda40a5d9d56a98941e1e6b
896fc97514f8a095b18ade66dd221b9a549f310b 7d93e249b37d20c559f4b04722929a1bd91264be
89742a5d012abd3f4d44d0108994e2111a6f3b93 7fb0ba078434b6ad60acf25813b6d93f069fd807
89771857d2d4820a268daeb04f6373a3db7d9022 ae9ed6192d0f216f3a024c2a5f40e424e704a7af
8988c3ae0291a636d05d59257737b06d895fea72 cfd25effcbc9e2fe85a8fc8b6b9de1023174ecbc
89b665ae34b561c5e63a4c20566d624b8ac37c39 d8a250bef2ffd335757da6db2ef1cd99dd0ff2e0
89c935beb8308f9c1f456688019308bd710fd304 df87b02e13423a5748ab55da62999f412d3da8b4
89cca422fdffa405d7d62ef598f3e4164bbf96f9 db8f4728dd68d191d43a58775917003f15f38edf
89d41e0fbbb5f23cd164a542d469bac15154af36 21956357ad3a34e67fc62316dc6a242be6eb9783
89d48fb6166943023c8e4ceb0c8a58c43904a652 220ccaba3748ba8c8383cfe60bd302f001b9a40b
89eadcba4288266754db59ccadfa17d84aa9aef9 af8bdfa12a880f7ab7186ef04c49f083ed27a67c
89f03e6926691ed1acb572a7d55a2135efa16f03 14ca895e1fbf6ea48ec1668fc01f9cbe991154a9
89f429f46c3173d311f861d1bde01bcf43a6f255 c6b7089692fb15285dc3a43cc6686c63776f7927
